b'id',b'key',b'value',b'type' 
b'1262600155',b'crossing',b'unmarked',b'regular'
b'1262600155',b'highway',b'crossing',b'regular'
b'1262600155',b'kerb',b'lowered',b'regular'
b'1262600191',b'highway',b'stop',b'regular'
b'1262600191',b'stop',b'all',b'regular'
b'1262600211',b'direction',b'forward',b'regular'
b'1262600211',b'highway',b'stop',b'regular'
b'1262600211',b'traffic_sign',b'stop',b'regular'
b'1262600222',b'direction',b'backward',b'regular'
b'1262600222',b'highway',b'stop',b'regular'
b'1262600222',b'stop',b'minor',b'regular'
b'1262600222',b'traffic_sign',b'stop',b'regular'
b'1262600229',b'direction',b'forward',b'regular'
b'1262600229',b'highway',b'stop',b'regular'
b'1262600229',b'traffic_sign',b'stop',b'regular'
b'1262602394',b'crossing',b'unmarked',b'regular'
b'1262602394',b'highway',b'crossing',b'regular'
b'1262602394',b'kerb',b'lowered',b'regular'
b'1262615609',b'direction',b'both',b'regular'
b'1262615609',b'traffic_calming',b'hump',b'regular'
b'1262615611',b'direction',b'both',b'regular'
b'1262615611',b'traffic_calming',b'hump',b'regular'
b'1262615613',b'direction',b'both',b'regular'
b'1262615613',b'traffic_calming',b'hump',b'regular'
b'1262616442',b'direction',b'both',b'regular'
b'1262616442',b'traffic_calming',b'hump',b'regular'
b'1262616446',b'direction',b'both',b'regular'
b'1262616446',b'traffic_calming',b'hump',b'regular'
b'1262623892',b'crossing',b'unmarked',b'regular'
b'1262623892',b'highway',b'crossing',b'regular'
b'1262642169',b'direction',b'both',b'regular'
b'1262642169',b'traffic_calming',b'hump',b'regular'
b'1262642170',b'direction',b'both',b'regular'
b'1262642170',b'traffic_calming',b'hump',b'regular'
b'1262681540',b'tourism',b'picnic_site',b'regular'
b'1262685852',b'amenity',b'bench',b'regular'
b'1262685852',b'backrest',b'yes',b'regular'
b'1262685852',b'material',b'steel',b'regular'
b'1262688054',b'amenity',b'bench',b'regular'
b'1262689750',b'emergency',b'phone',b'regular'
b'1262691175',b'amenity',b'drinking_water',b'regular'
b'1262691472',b'amenity',b'bench',b'regular'
b'1262693341',b'highway',b'speed_camera',b'regular'
b'1262835267',b'traffic_calming',b'hump',b'regular'
b'1262840088',b'direction',b'both',b'regular'
b'1262840088',b'traffic_calming',b'hump',b'regular'
b'1262854784',b'amenity',b'bench',b'regular'
b'1262879963',b'barrier',b'bollard',b'regular'
b'1264277527',b'emergency',b'fire_hydrant',b'regular'
b'1264279211',b'emergency',b'fire_hydrant',b'regular'
b'1264287022',b'emergency',b'fire_hydrant',b'regular'
b'1264289109',b'emergency',b'fire_hydrant',b'regular'
b'1264294520',b'emergency',b'fire_hydrant',b'regular'
b'1264320966',b'tourism',b'picnic_site',b'regular'
b'1264323501',b'amenity',b'drinking_water',b'regular'
b'1264383864',b'direction',b'both',b'regular'
b'1264383864',b'traffic_calming',b'hump',b'regular'
b'1264383866',b'direction',b'both',b'regular'
b'1264383866',b'traffic_calming',b'hump',b'regular'
b'1264392327',b'direction',b'both',b'regular'
b'1264392327',b'traffic_calming',b'hump',b'regular'
b'1264393756',b'direction',b'both',b'regular'
b'1264393756',b'traffic_calming',b'hump',b'regular'
b'1264393767',b'amenity',b'drinking_water',b'regular'
b'1264394003',b'crossing',b'traffic_signals',b'regular'
b'1264394003',b'highway',b'crossing',b'regular'
b'1264394003',b'kerb',b'lowered',b'regular'
b'1264395034',b'amenity',b'bench',b'regular'
b'1266042284',b'direction',b'forward',b'regular'
b'1266042284',b'highway',b'stop',b'regular'
b'1266042284',b'traffic_sign',b'stop',b'regular'
b'1266307252',b'highway',b'turning_circle',b'regular'
b'1266307287',b'direction',b'backward',b'regular'
b'1266307287',b'highway',b'stop',b'regular'
b'1266307287',b'stop',b'minor',b'regular'
b'1266307287',b'traffic_sign',b'stop',b'regular'
b'1266309530',b'crossing',b'unmarked',b'regular'
b'1266309530',b'highway',b'crossing',b'regular'
b'1266314346',b'highway',b'priority',b'regular'
b'1266314346',b'lane:both',b'parallel',b'parking'
b'1266320728',b'highway',b'priority',b'regular'
b'1266326947',b'amenity',b'drinking_water',b'regular'
b'1269685629',b'crossing',b'unmarked',b'regular'
b'1269685629',b'highway',b'crossing',b'regular'
b'1276051486',b'direction',b'both',b'regular'
b'1276051486',b'traffic_calming',b'hump',b'regular'
b'1276817559',b'power',b'tower',b'regular'
b'1276817593',b'power',b'tower',b'regular'
b'1276817628',b'power',b'tower',b'regular'
b'1276817629',b'power',b'tower',b'regular'
b'1276817634',b'power',b'tower',b'regular'
b'1276817638',b'power',b'tower',b'regular'
b'1276817653',b'power',b'tower',b'regular'
b'1276817668',b'power',b'tower',b'regular'
b'1276817677',b'power',b'tower',b'regular'
b'1276817701',b'power',b'tower',b'regular'
b'1276817715',b'power',b'tower',b'regular'
b'1276817728',b'power',b'tower',b'regular'
b'1276817739',b'power',b'tower',b'regular'
b'1276817744',b'power',b'tower',b'regular'
b'1276817752',b'power',b'tower',b'regular'
b'1276817766',b'power',b'tower',b'regular'
b'1276817774',b'power',b'tower',b'regular'
b'1276817806',b'power',b'tower',b'regular'
b'1276817813',b'power',b'tower',b'regular'
b'1276817818',b'power',b'tower',b'regular'
b'1276817822',b'power',b'tower',b'regular'
b'1276817873',b'power',b'tower',b'regular'
b'1276817879',b'power',b'tower',b'regular'
b'1276817881',b'power',b'tower',b'regular'
b'1276817885',b'power',b'tower',b'regular'
b'1276817924',b'power',b'tower',b'regular'
b'1276817935',b'power',b'tower',b'regular'
b'1276817945',b'power',b'tower',b'regular'
b'1276817958',b'power',b'tower',b'regular'
b'1276870677',b'power',b'tower',b'regular'
b'1276870678',b'power',b'tower',b'regular'
b'1276870681',b'power',b'tower',b'regular'
b'1276870685',b'power',b'tower',b'regular'
b'1276870688',b'power',b'tower',b'regular'
b'1276870691',b'power',b'tower',b'regular'
b'1276870693',b'power',b'tower',b'regular'
b'1285555539',b'direction',b'forward',b'regular'
b'1285555539',b'highway',b'stop',b'regular'
b'1285555539',b'traffic_sign',b'stop',b'regular'
b'1285555540',b'direction',b'forward',b'regular'
b'1285555540',b'highway',b'stop',b'regular'
b'1285555540',b'traffic_sign',b'stop',b'regular'
b'1285555542',b'direction',b'backward',b'regular'
b'1285555542',b'highway',b'stop',b'regular'
b'1285555542',b'stop',b'minor',b'regular'
b'1285555542',b'traffic_sign',b'stop',b'regular'
b'1285555545',b'direction',b'backward',b'regular'
b'1285555545',b'highway',b'stop',b'regular'
b'1285555545',b'traffic_sign',b'stop',b'regular'
b'1285555546',b'direction',b'forward',b'regular'
b'1285555546',b'highway',b'stop',b'regular'
b'1285555546',b'traffic_sign',b'stop',b'regular'
b'1285555547',b'direction',b'backward',b'regular'
b'1285555547',b'highway',b'stop',b'regular'
b'1285555547',b'traffic_sign',b'stop',b'regular'
b'1285555548',b'direction',b'forward',b'regular'
b'1285555548',b'highway',b'stop',b'regular'
b'1285555548',b'stop',b'minor',b'regular'
b'1285555548',b'traffic_sign',b'stop',b'regular'
b'1285555553',b'direction',b'forward',b'regular'
b'1285555553',b'highway',b'stop',b'regular'
b'1285555553',b'traffic_sign',b'stop',b'regular'
b'1285555556',b'direction',b'forward',b'regular'
b'1285555556',b'highway',b'stop',b'regular'
b'1285555556',b'stop',b'minor',b'regular'
b'1285555556',b'traffic_sign',b'stop',b'regular'
b'1285555557',b'direction',b'forward',b'regular'
b'1285555557',b'highway',b'stop',b'regular'
b'1285555557',b'stop',b'minor',b'regular'
b'1285555557',b'traffic_sign',b'stop',b'regular'
b'1285555559',b'direction',b'backward',b'regular'
b'1285555559',b'highway',b'stop',b'regular'
b'1285555559',b'traffic_sign',b'stop',b'regular'
b'1285555561',b'direction',b'forward',b'regular'
b'1285555561',b'highway',b'stop',b'regular'
b'1285555561',b'traffic_sign',b'stop',b'regular'
b'1285555565',b'direction',b'forward',b'regular'
b'1285555565',b'highway',b'stop',b'regular'
b'1285555565',b'traffic_sign',b'stop',b'regular'
b'1285555579',b'direction',b'forward',b'regular'
b'1285555579',b'highway',b'stop',b'regular'
b'1285555579',b'stop',b'minor',b'regular'
b'1285555579',b'traffic_sign',b'stop',b'regular'
b'1285555580',b'direction',b'backward',b'regular'
b'1285555580',b'highway',b'stop',b'regular'
b'1285555580',b'stop',b'minor',b'regular'
b'1285555580',b'traffic_sign',b'stop',b'regular'
b'1285555588',b'direction',b'backward',b'regular'
b'1285555588',b'highway',b'stop',b'regular'
b'1285555588',b'traffic_sign',b'stop',b'regular'
b'1285555593',b'direction',b'forward',b'regular'
b'1285555593',b'highway',b'stop',b'regular'
b'1285555593',b'traffic_sign',b'stop',b'regular'
b'1285555596',b'direction',b'backward',b'regular'
b'1285555596',b'highway',b'stop',b'regular'
b'1285555596',b'traffic_sign',b'stop',b'regular'
b'1285555598',b'direction',b'backward',b'regular'
b'1285555598',b'highway',b'stop',b'regular'
b'1285555598',b'traffic_sign',b'stop',b'regular'
b'1285555600',b'direction',b'backward',b'regular'
b'1285555600',b'highway',b'stop',b'regular'
b'1285555600',b'stop',b'minor',b'regular'
b'1285555600',b'traffic_sign',b'stop',b'regular'
b'1285555601',b'direction',b'forward',b'regular'
b'1285555601',b'highway',b'stop',b'regular'
b'1285555601',b'traffic_sign',b'stop',b'regular'
b'1286723911',b'direction',b'backward',b'regular'
b'1286723911',b'highway',b'stop',b'regular'
b'1286723911',b'traffic_sign',b'stop',b'regular'
b'1287998346',b'city',b'Palo Alto',b'addr'
b'1287998346',b'country',b'US',b'addr'
b'1287998346',b'housenumber',b'3400',b'addr'
b'1287998346',b'postcode',b'94306',b'addr'
b'1287998346',b'street',b'El Camino Real',b'addr'
b'1287998346',b'name',b'Creekside Inn',b'regular'
b'1287998346',b'tourism',b'hotel',b'regular'
b'1288907884',b'direction',b'forward',b'regular'
b'1288907884',b'highway',b'stop',b'regular'
b'1288907884',b'traffic_sign',b'stop',b'regular'
b'1288907885',b'highway',b'priority',b'regular'
b'1288907885',b'lane:both',b'parallel',b'parking'
b'1288907886',b'crossing',b'unmarked',b'regular'
b'1288907886',b'direction',b'backward',b'regular'
b'1288907886',b'highway',b'crossing',b'regular'
b'1288907886',b'kerb',b'lowered',b'regular'
b'1288907886',b'stop',b'minor',b'regular'
b'1288907886',b'traffic_sign',b'stop',b'regular'
b'1291084332',b'emergency',b'fire_hydrant',b'regular'
b'1291087850',b'emergency',b'fire_hydrant',b'regular'
b'1291094061',b'emergency',b'fire_hydrant',b'regular'
b'1291096596',b'emergency',b'fire_hydrant',b'regular'
b'1291099800',b'amenity',b'post_box',b'regular'
b'1291100501',b'emergency',b'fire_hydrant',b'regular'
b'1291102553',b'emergency',b'fire_hydrant',b'regular'
b'1291103377',b'emergency',b'fire_hydrant',b'regular'
b'1291104157',b'emergency',b'fire_hydrant',b'regular'
b'1291105341',b'emergency',b'fire_hydrant',b'regular'
b'1291106292',b'emergency',b'fire_hydrant',b'regular'
b'1291106919',b'emergency',b'fire_hydrant',b'regular'
b'1297053719',b'crossing',b'uncontrolled',b'regular'
b'1297053719',b'highway',b'crossing',b'regular'
b'1297053722',b'highway',b'priority',b'regular'
b'1306297057',b'amenity',b'arts_centre',b'regular'
b'1306297057',b'name',b'ARTis ANiMA Studio of Fine Arts',b'regular'
b'1306297060',b'amenity',b'restaurant',b'regular'
b'1306297060',b'cuisine',b'japanese',b'regular'
b'1306297060',b'name',b'Sushi Tomo',b'regular'
b'1306297063',b'city',b'Palo Alto',b'addr'
b'1306297063',b'housenumber',b'4119',b'addr'
b'1306297063',b'street',b'El Camino Way',b'addr'
b'1306297063',b'name',b'Envy Nails',b'regular'
b'1306297063',b'shop',b'beauty',b'regular'
b'1306297066',b'city',b'Palo Alto',b'addr'
b'1306297066',b'housenumber',b'4115',b'addr'
b'1306297066',b'street',b'El Camino Way',b'addr'
b'1306297066',b'name',"b""Yavar's Hair Studio""",b'regular'
b'1306297066',b'shop',b'hairdresser',b'regular'
b'1306300297',b'amenity',b'fast_food',b'regular'
b'1306300297',b'brand',b'Jamba Juice',b'regular'
b'1306300297',b'wikidata',b'Q3088784',b'brand'
b'1306300297',b'wikipedia',b'en:Jamba Juice',b'brand'
b'1306300297',b'cuisine',b'juice',b'regular'
b'1306300297',b'name',b'Jamba Juice',b'regular'
b'1306300297',b'takeaway',b'yes',b'regular'
b'1306300300',b'amenity',b'fast_food',b'regular'
b'1306300300',b'brand',b'Baja Fresh',b'regular'
b'1306300300',b'wikidata',b'Q2880019',b'brand'
b'1306300300',b'wikipedia',b'en:Baja Fresh',b'brand'
b'1306300300',b'cuisine',b'mexican',b'regular'
b'1306300300',b'name',b'Baja Fresh',b'regular'
b'1306300300',b'takeaway',b'yes',b'regular'
b'1309605672',b'amenity',b'post_box',b'regular'
b'1309605672',b'note',b'postbox',b'regular'
b'1309605672',b'operator',b'USPS',b'regular'
b'1314521775',b'amenity',b'drinking_water',b'regular'
b'1314521775',b'bottle',b'yes',b'regular'
b'1314521775',b'note',b'inside whole foods near the restrooms',b'regular'
b'1314521775',b'source',b'wetap',b'regular'
b'1314521775',b'flow',b'good',b'wetap'
b'1314521775',b'photo',b'https://lh4.googleusercontent.com/_O4TNu1SGWXg/TbNCg5t5K6I/AAAAAAAAA3k/Xn5JVM3QioU/chilled-good-fillable-good.jpg',b'wetap'
b'1314521775',b'quality',b'good',b'wetap'
b'1314521775',b'status',b'working',b'wetap'
b'1314521775',b'temperature',b'chilled',b'wetap'
b'1314650002',b'amenity',b'post_box',b'regular'
b'1314650002',b'created_by',b'iLOE 1.9',b'regular'
b'1314651078',b'amenity',b'post_box',b'regular'
b'1315652070',b'emergency',b'fire_hydrant',b'regular'
b'1315653422',b'emergency',b'fire_hydrant',b'regular'
b'1315654659',b'emergency',b'fire_hydrant',b'regular'
b'1315655701',b'amenity',b'post_box',b'regular'
b'1315658089',b'emergency',b'fire_hydrant',b'regular'
b'1315658734',b'emergency',b'fire_hydrant',b'regular'
b'1315658737',b'emergency',b'fire_hydrant',b'regular'
b'1315669235',b'emergency',b'fire_hydrant',b'regular'
b'1315670037',b'emergency',b'fire_hydrant',b'regular'
b'1315670187',b'amenity',b'post_box',b'regular'
b'1315670188',b'emergency',b'fire_hydrant',b'regular'
b'1315670257',b'emergency',b'fire_hydrant',b'regular'
b'1315670258',b'emergency',b'fire_hydrant',b'regular'
b'1315670270',b'emergency',b'fire_hydrant',b'regular'
b'1315670981',b'emergency',b'fire_hydrant',b'regular'
b'1315671240',b'emergency',b'fire_hydrant',b'regular'
b'1315671241',b'amenity',b'post_box',b'regular'
b'1315671254',b'emergency',b'fire_hydrant',b'regular'
b'1315672974',b'amenity',b'drinking_water',b'regular'
b'1315675242',b'emergency',b'fire_hydrant',b'regular'
b'1315677565',b'emergency',b'fire_hydrant',b'regular'
b'1315681233',b'emergency',b'fire_hydrant',b'regular'
b'1315681268',b'emergency',b'fire_hydrant',b'regular'
b'1315681269',b'emergency',b'fire_hydrant',b'regular'
b'1315681367',b'emergency',b'fire_hydrant',b'regular'
b'1315681506',b'emergency',b'fire_hydrant',b'regular'
b'1315681814',b'emergency',b'fire_hydrant',b'regular'
b'1315682350',b'emergency',b'fire_hydrant',b'regular'
b'1315685852',b'emergency',b'fire_hydrant',b'regular'
b'1315690634',b'emergency',b'fire_hydrant',b'regular'
b'1315692209',b'emergency',b'fire_hydrant',b'regular'
b'1315694763',b'emergency',b'fire_hydrant',b'regular'
b'1315696508',b'emergency',b'fire_hydrant',b'regular'
b'1315697743',b'emergency',b'fire_hydrant',b'regular'
b'1315697766',b'emergency',b'fire_hydrant',b'regular'
b'1315697787',b'emergency',b'fire_hydrant',b'regular'
b'1317915193',b'emergency',b'fire_hydrant',b'regular'
b'1317921932',b'emergency',b'fire_hydrant',b'regular'
b'1317926325',b'emergency',b'fire_hydrant',b'regular'
b'1317933231',b'emergency',b'fire_hydrant',b'regular'
b'1317935660',b'emergency',b'fire_hydrant',b'regular'
b'1317956411',b'emergency',b'fire_hydrant',b'regular'
b'1317959030',b'emergency',b'fire_hydrant',b'regular'
b'1317960752',b'emergency',b'fire_hydrant',b'regular'
b'1317961568',b'amenity',b'post_box',b'regular'
b'1317962934',b'emergency',b'fire_hydrant',b'regular'
b'1317963740',b'emergency',b'fire_hydrant',b'regular'
b'1317963875',b'emergency',b'fire_hydrant',b'regular'
b'1317964488',b'amenity',b'post_box',b'regular'
b'1317967245',b'emergency',b'fire_hydrant',b'regular'
b'1317971383',b'emergency',b'fire_hydrant',b'regular'
b'1317971552',b'emergency',b'fire_hydrant',b'regular'
b'1317974394',b'emergency',b'fire_hydrant',b'regular'
b'1318475788',b'direction',b'both',b'regular'
b'1318475788',b'traffic_calming',b'hump',b'regular'
b'1318475795',b'direction',b'backward',b'regular'
b'1318475795',b'highway',b'stop',b'regular'
b'1318475795',b'traffic_sign',b'stop',b'regular'
b'1318475796',b'direction',b'forward',b'regular'
b'1318475796',b'highway',b'stop',b'regular'
b'1318475796',b'stop',b'minor',b'regular'
b'1318475796',b'traffic_sign',b'stop',b'regular'
b'1318475797',b'direction',b'backward',b'regular'
b'1318475797',b'highway',b'stop',b'regular'
b'1318475797',b'traffic_sign',b'stop',b'regular'
b'1318475798',b'direction',b'backward',b'regular'
b'1318475798',b'highway',b'stop',b'regular'
b'1318475798',b'stop',b'minor',b'regular'
b'1318475798',b'traffic_sign',b'stop',b'regular'
b'1318475800',b'direction',b'forward',b'regular'
b'1318475800',b'highway',b'stop',b'regular'
